il_basin_shape_G_ExportTable.OBJECTID,il_basin_shape_G_ExportTable.IN_FID,il_basin_shape_G_ExportTable.NEAR_FID,il_basin_shape_G_ExportTable.NEAR_DIST,il_basin_shape_G_ExportTable.NEAR_RANK,il_basin_shape_G_ExportTable.FROM_X,il_basin_shape_G_ExportTable.FROM_Y,il_basin_shape_G_ExportTable.NEAR_X,il_basin_shape_G_ExportTable.NEAR_Y,il_basin_shape_G_ExportTable.FID,il_basin_shape_G_ExportTable.gauge_id,IMS_stations_lla_pint.OBJECTID,IMS_stations_lla_pint.stationId,IMS_stations_lla_pint.latitude,IMS_stations_lla_pint.longitude
401,39,69,0.0194089827503305,2,34.7971464006783,31.6292886402335,34.7830000000001,31.616,39,il_19130,69,236,31.616,34.783
402,39,54,0.0354628941316149,3,35.0727871812076,31.5053531961937,35.0700000000001,31.47,39,il_19130,54,188,31.47,35.07
403,39,13,0.0618546572274103,4,34.9654045371784,31.623700773118,34.9830000000001,31.6830000000001,39,il_19130,13,25,31.683,34.983
404,39,41,0.0622343787399267,5,34.7250246116425,31.7019880832372,34.681,31.6580000000001,39,il_19130,41,82,31.658,34.681
405,39,83,0.0627413649982927,6,34.7250246116425,31.7019880832372,34.6798000000001,31.6585000000001,39,il_19130,83,252,31.6585,34.6798
406,39,102,0.0644691098891926,7,34.9460091228018,31.631918878537,34.9744000000001,31.6898,39,il_19130,102,287,31.6898,34.9744
407,39,37,0.0864249394424879,8,34.9460091228018,31.631918878537,34.9660000000001,31.7160000000001,39,il_19130,37,75,31.716,34.966
408,39,101,0.0879396424429757,9,35.0938418324134,31.5815411014107,35.1233,31.6644000000001,39,il_19130,101,286,31.6644,35.1233
409,39,38,0.0887406492309468,10,35.0938418324134,31.5815411014107,35.124,31.6650000000001,39,il_19130,38,77,31.665,35.124
410,40,13,0,1,34.9830000000001,31.6830000000001,34.9830000000001,31.6830000000001,40,il_19160,13,25,31.683,34.983
411,40,38,0,1,35.124,31.6650000000001,35.124,31.6650000000001,40,il_19160,38,77,31.665,35.124
412,40,101,0,1,35.1233,31.6644000000001,35.1233,31.6644000000001,40,il_19160,101,286,31.6644,35.1233
413,40,102,0,1,34.9744000000001,31.6898,34.9744000000001,31.6898,40,il_19160,102,287,31.6898,34.9744
414,40,37,0.00995822817487789,2,34.9603531743824,31.7077975815258,34.9660000000001,31.7160000000001,40,il_19160,37,75,31.716,34.966
415,40,103,0.0231367832809149,3,34.9665034313521,31.703793160708,34.9762000000001,31.7248000000001,40,il_19160,103,288,31.7248,34.9762
416,40,100,0.0669281144506586,4,34.8515515626282,31.6594396929426,34.7913,31.6303,40,il_19160,100,285,31.6303,34.7913
417,40,96,0.0692333477882636,5,35.1208723436554,31.7187422368672,35.1258,31.7878000000001,40,il_19160,96,281,31.7878,35.1258
418,40,98,0.0795579352788185,6,34.8559267243074,31.7298777142349,34.8050000000001,31.7910000000001,40,il_19160,98,283,31.791,34.805
419,40,69,0.0811561683527516,7,34.8515515626282,31.6594396929426,34.7830000000001,31.616,40,il_19160,69,236,31.616,34.783
420,40,80,0.0812377120700002,8,35.1497735671835,31.7045152214385,35.1973,31.7704000000001,40,il_19160,80,249,31.7704,35.1973
421,40,10,0.0815509763090335,9,35.1497735671835,31.7045152214385,35.1970000000001,31.7710000000001,40,il_19160,10,22,31.771,35.197
422,40,49,0.0817362077509624,10,34.8559267243074,31.7298777142349,34.804,31.7930000000001,40,il_19160,49,121,31.793,34.804
423,41,13,0,1,34.9830000000001,31.6830000000001,34.9830000000001,31.6830000000001,41,il_19178,13,25,31.683,34.983
424,41,38,0,1,35.124,31.6650000000001,35.124,31.6650000000001,41,il_19178,38,77,31.665,35.124
425,41,101,0,1,35.1233,31.6644000000001,35.1233,31.6644000000001,41,il_19178,101,286,31.6644,35.1233
426,41,102,0,1,34.9744000000001,31.6898,34.9744000000001,31.6898,41,il_19178,102,287,31.6898,34.9744
427,41,98,0.00613799223551668,2,34.799180344861,31.7890489585484,34.8050000000001,31.7910000000001,41,il_19178,98,283,31.791,34.805
428,41,49,0.00623215887244964,3,34.799180344861,31.7890489585484,34.804,31.7930000000001,41,il_19178,49,121,31.793,34.804
429,41,37,0.00995822627663846,4,34.9603531743764,31.7077975838346,34.9660000000001,31.7160000000001,41,il_19178,37,75,31.716,34.966
430,41,36,0.0102423289227745,5,34.7043553190326,31.8067298059413,34.7,31.816,41,il_19178,36,74,31.816,34.7
431,41,99,0.0182815134923274,6,34.7115896619673,31.8035574168565,34.7244000000001,31.8166000000001,41,il_19178,99,284,31.8166,34.7244
432,41,103,0.0231367864214886,7,34.9665034313609,31.7037931572449,34.9762000000001,31.7248000000001,41,il_19178,103,288,31.7248,34.9762
433,41,100,0.0490031733571363,8,34.8124014050983,31.6745271602293,34.7913,31.6303,41,il_19178,100,285,31.6303,34.7913
434,41,90,0.0629750345711285,9,34.683360146986,31.7733379618069,34.6350000000001,31.7330000000001,41,il_19178,90,274,31.733,34.635
435,41,144,0.0638372348555733,10,34.683360146986,31.7733379618069,34.6348,31.7319000000001,41,il_19178,144,336,31.7319,34.6348
436,41,74,0.064645803791207,11,34.689975598958,31.7961692006211,34.6377000000001,31.8342000000001,41,il_19178,74,243,31.8342,34.6377
437,41,51,0.0648790711049598,12,34.689975598958,31.7961692006211,34.638,31.835,41,il_19178,51,124,31.835,34.638
438,41,69,0.0654971076174802,13,34.8124014050983,31.6745271602293,34.7830000000001,31.616,41,il_19178,69,236,31.616,34.783
439,41,96,0.0692333478852769,14,35.1208723423049,31.7187422368663,35.1258,31.7878000000001,41,il_19178,96,281,31.7878,35.1258
440,41,80,0.0812377153770546,15,35.1497735631334,31.7045152202824,35.1973,31.7704000000001,41,il_19178,80,249,31.7704,35.1973
441,41,10,0.0815509795969912,16,35.1497735631334,31.7045152202824,35.1970000000001,31.7710000000001,41,il_19178,10,22,31.771,35.197
442,42,87,0,1,35.328,32.9560000000001,35.328,32.9560000000001,42,il_2105,87,269,32.956,35.328
443,42,113,0,1,35.3287,32.9560000000001,35.3287,32.9560000000001,42,il_2105,113,298,32.956,35.3287
444,42,70,0.0169192834611427,2,35.2225444318773,33.0492140406838,35.2173000000001,33.0653,42,il_2105,70,239,33.0653,35.2173
445,42,35,0.0176779284704916,3,35.2225444318773,33.0492140406838,35.217,33.066,42,il_2105,35,73,33.066,35.217
446,42,134,0.0242254092676525,4,35.1145177055217,33.0572959997466,35.1079,33.0806000000001,42,il_2105,134,320,33.0806,35.1079
447,42,45,0.0248675596777752,5,35.1145177055217,33.0572959997466,35.107,33.0810000000001,42,il_2105,45,106,33.081,35.107
448,42,148,0.0612623153075178,6,35.1153178844455,33.0403736582624,35.0923000000001,32.9836,42,il_2105,148,345,32.9836,35.0923
449,42,146,0.0654673497613286,7,35.1153178844455,33.0403736582624,35.09,32.9800000000001,42,il_2105,146,343,32.98,35.09
450,42,138,0.0749321286984915,8,35.3284682979112,32.9543109062956,35.3015,32.8844,42,il_2105,138,325,32.8844,35.3015
451,42,56,0.0771597429912062,9,35.3284682979112,32.9543109062956,35.299,32.883,42,il_2105,56,205,32.883,35.299
452,42,31,0.0811010082135975,10,35.4267585488471,32.9702236232171,35.5070000000001,32.982,42,il_2105,31,62,32.982,35.507
453,42,44,0.0888394185491785,11,35.3859353781107,32.9510340220456,35.374,32.8630000000001,42,il_2105,44,99,32.863,35.374
454,42,133,0.0897180943411943,12,35.3859353781107,32.9510340220456,35.3741000000001,32.8621000000001,42,il_2105,133,319,32.8621,35.3741
455,43,153,0.00987031981737386,1,34.8730268807891,31.3910695042714,34.8729000000001,31.3812,43,il_21105,153,351,31.3812,34.8729
456,43,30,0.085984135693824,2,34.8215754657763,31.4098453318762,34.7830000000001,31.333,43,il_21105,30,59,31.333,34.783
457,44,153,0,1,34.8729000000001,31.3812,34.8729000000001,31.3812,44,il_21120,153,351,31.3812,34.8729
458,44,54,0.0500948331322363,2,35.0236631256794,31.4890364488479,35.0700000000001,31.47,44,il_21120,54,188,31.47,35.07
459,44,152,0.0769696327966008,3,34.8805780402907,31.3762392906346,34.8700000000001,31.3000000000001,44,il_21120,152,350,31.3,34.87
460,44,69,0.0779937911766454,4,34.7938361900692,31.5387626486285,34.7830000000001,31.616,44,il_21120,69,236,31.616,34.783
461,45,153,0,1,34.8729000000001,31.3812,34.8729000000001,31.3812,45,il_21130,153,351,31.3812,34.8729
462,45,76,0.018007205288134,2,34.653742596628,31.5206669864434,34.648,31.5036000000001,45,il_21130,76,245,31.5036,34.648
463,45,40,0.026384631550334,3,34.642911160584,31.5244523552634,34.633,31.5000000000001,45,il_21130,40,79,31.5,34.633
464,45,54,0.0500948355461297,4,35.0236631216446,31.4890364453789,35.0700000000001,31.47,45,il_21130,54,188,31.47,35.07
465,45,69,0.0579112749950402,5,34.7527074921768,31.5666433414692,34.7830000000001,31.616,45,il_21130,69,236,31.616,34.783
466,45,100,0.0744416001668089,6,34.7527074921768,31.5666433414692,34.7913,31.6303,45,il_21130,100,285,31.6303,34.7913
467,45,152,0.0769696360370729,7,34.8805780389333,31.3762392940944,34.8700000000001,31.3000000000001,45,il_21130,152,350,31.3,34.87
468,45,30,0.0859841361159842,8,34.8215754644256,31.4098453330266,34.7830000000001,31.333,45,il_21130,30,59,31.333,34.783
469,46,108,0.0233212447364057,1,34.7999049948507,31.2281822720828,34.7995000000001,31.2515000000001,46,il_23134,108,293,31.2515,34.7995
470,46,109,0.0327461944831508,2,34.8673598430041,31.0993376014377,34.8513,31.0708000000001,46,il_23134,109,294,31.0708,34.8513
471,46,164,0.03630965156331,3,34.7999049948507,31.2281822720828,34.8045000000001,31.2642000000001,46,il_23134,164,411,31.2642,34.8045
472,46,165,0.03630965156331,3,34.7999049948507,31.2281822720828,34.8045000000001,31.2642000000001,46,il_23134,165,412,31.2642,34.8045
473,46,47,0.0380588952119087,4,34.8673598430041,31.0993376014377,34.849,31.066,46,il_23134,47,112,31.066,34.849
474,46,151,0.0436347691374873,5,34.8799454585273,31.1933634790767,34.922,31.205,46,il_23134,151,349,31.205,34.922
475,46,160,0.0443098119579407,6,34.8799454585273,31.1933634790767,34.9227000000001,31.205,46,il_23134,160,370,31.205,34.9227
476,46,152,0.0862332174561041,7,34.852216271614,31.2156204598406,34.8700000000001,31.3000000000001,46,il_23134,152,350,31.3,34.87
477,47,15,0,1,35.049,31.3500000000001,35.049,31.3500000000001,47,il_23150,15,28,31.35,35.049
478,47,43,0,1,34.7960000000001,30.871,34.7960000000001,30.871,47,il_23150,43,98,30.871,34.796
479,47,47,0,1,34.849,31.066,34.849,31.066,47,il_23150,47,112,31.066,34.849
480,47,54,0,1,35.0700000000001,31.47,35.0700000000001,31.47,47,il_23150,54,188,31.47,35.07
481,47,71,0,1,35.1855000000001,31.2500000000001,35.1855000000001,31.2500000000001,47,il_23150,71,240,31.25,35.1855
482,47,82,0,1,34.7950000000001,30.8702000000001,34.7950000000001,30.8702000000001,47,il_23150,82,251,30.8702,34.795
483,47,107,0,1,35.0662,31.3568000000001,35.0662,31.3568000000001,47,il_23150,107,292,31.3568,35.0662
484,47,108,0,1,34.7995000000001,31.2515000000001,34.7995000000001,31.2515000000001,47,il_23150,108,293,31.2515,34.7995
485,47,109,0,1,34.8513,31.0708000000001,34.8513,31.0708000000001,47,il_23150,109,294,31.0708,34.8513
486,47,151,0,1,34.922,31.205,34.922,31.205,47,il_23150,151,349,31.205,34.922
487,47,152,0,1,34.8700000000001,31.3000000000001,34.8700000000001,31.3000000000001,47,il_23150,152,350,31.3,34.87
488,47,160,0,1,34.9227000000001,31.205,34.9227000000001,31.205,47,il_23150,160,370,31.205,34.9227
489,47,163,0,1,34.7,30.9800000000001,34.7,30.9800000000001,47,il_23150,163,381,30.98,34.7
490,47,164,0,1,34.8045000000001,31.2642000000001,34.8045000000001,31.2642000000001,47,il_23150,164,411,31.2642,34.8045
491,47,165,0,1,34.8045000000001,31.2642000000001,34.8045000000001,31.2642000000001,47,il_23150,165,412,31.2642,34.8045
492,47,167,0,1,34.7078000000001,30.9831,34.7078000000001,30.9831,47,il_23150,167,480,30.9831,34.7078
493,47,16,0.000803957921902853,2,35.1853539021675,31.2505215588532,35.186,31.251,47,il_23150,16,29,31.251,35.186
494,47,153,0.00166678375178302,3,34.8718898369769,31.3798742026016,34.8729000000001,31.3812,47,il_23150,153,351,31.3812,34.8729
495,47,75,0.0329114892872513,4,34.4218828246475,31.276894547198,34.3894000000001,31.2716,47,il_23150,75,244,31.2716,34.3894
496,47,29,0.033112650976165,5,34.4218828246475,31.276894547198,34.3890000000001,31.273,47,il_23150,29,58,31.273,34.389
497,47,89,0.0379798101204024,6,34.7380505242313,30.8205352617438,34.77,30.8000000000001,47,il_23150,89,271,30.8,34.77
498,47,30,0.0413048166186972,7,34.8196801907321,31.3140091736945,34.7830000000001,31.333,47,il_23150,30,59,31.333,34.783
499,47,143,0.0466587843554439,8,34.7380505242313,30.8205352617438,34.7712000000001,30.7877,47,il_23150,143,335,30.7877,34.7712
500,48,30,0,1,34.7830000000001,31.333,34.7830000000001,31.333,48,il_23160,30,59,31.333,34.783
501,48,153,0.00593133465075795,2,34.8670020409065,31.3818283384995,34.8729000000001,31.3812,48,il_23160,153,351,31.3812,34.8729
502,48,108,0.00680375019210774,3,34.7936923494801,31.2550443211077,34.7995000000001,31.2515000000001,48,il_23160,108,293,31.2515,34.7995
503,48,164,0.00868572600561316,4,34.7958353830058,31.2635948152452,34.8045000000001,31.2642000000001,48,il_23160,164,411,31.2642,34.8045
504,48,165,0.00868572600561316,4,34.7958353830058,31.2635948152452,34.8045000000001,31.2642000000001,48,il_23160,165,412,31.2642,34.8045
505,48,152,0.0438031674541522,5,34.8264363462317,31.2954255547474,34.8700000000001,31.3000000000001,48,il_23160,152,350,31.3,34.87
506,48,76,0.0460987510872843,6,34.6650085395217,31.460753711536,34.648,31.5036000000001,48,il_23160,76,245,31.5036,34.648
507,48,40,0.0506440298605326,7,34.6650085395217,31.460753711536,34.633,31.5000000000001,48,il_23160,40,79,31.5,34.633
508,49,89,0.0471081242902481,1,34.7242173198565,30.8110960160878,34.77,30.8000000000001,49,il_25191,89,271,30.8,34.77
509,49,143,0.0517977761983207,2,34.7235285065017,30.8079592775469,34.7712000000001,30.7877,49,il_25191,143,335,30.7877,34.7712
510,49,163,0.0806132169872517,3,34.6689483356567,30.905607225522,34.7,30.9800000000001,49,il_25191,163,381,30.98,34.7
511,49,82,0.0838540563273946,4,34.7129444158897,30.8529262083241,34.7950000000001,30.8702000000001,49,il_25191,82,251,30.8702,34.795
512,49,43,0.084999364688538,5,34.7129444158897,30.8529262083241,34.7960000000001,30.871,49,il_25191,43,98,30.871,34.796
513,49,167,0.0866866882430667,6,34.6689483356567,30.905607225522,34.7078000000001,30.9831,49,il_25191,167,480,30.9831,34.7078
514,50,168,0.0438772966430266,1,35.6720541714422,33.2511990540116,35.6350000000001,33.2277,50,il_30118,168,498,33.2277,35.635
515,50,169,0.0438772966430266,1,35.6720541714422,33.2511990540116,35.6350000000001,33.2277,50,il_30118,169,499,33.2277,35.635
516,50,150,0.0751079457393716,2,35.6720541714422,33.2511990540116,35.6000000000001,33.2300000000001,50,il_30118,150,348,33.23,35.6
517,50,154,0.0751079457393716,2,35.6720541714422,33.2511990540116,35.6000000000001,33.2300000000001,50,il_30118,154,352,33.23,35.6
518,51,168,0.00674097728022689,1,35.6348502995941,33.2344393148377,35.6350000000001,33.2277,51,il_30120,168,498,33.2277,35.635
519,51,169,0.00674097728022689,1,35.6348502995941,33.2344393148377,35.6350000000001,33.2277,51,il_30120,169,499,33.2277,35.635
520,51,150,0.0207811586878697,2,35.6078206098872,33.2492534313151,35.6000000000001,33.2300000000001,51,il_30120,150,348,33.23,35.6
521,51,154,0.0207811586878697,2,35.6078206098872,33.2492534313151,35.6000000000001,33.2300000000001,51,il_30120,154,352,33.23,35.6
522,51,72,0.0219174613397702,3,35.5801188823111,33.260441793445,35.5700000000001,33.241,51,il_30120,72,241,33.241,35.57
523,51,149,0.0226344951249611,4,35.5801188823111,33.260441793445,35.5696,33.2404000000001,51,il_30120,149,346,33.2404,35.5696
524,51,55,0.0651198011969521,5,35.6333831648315,33.2348475149007,35.6130000000001,33.1730000000001,51,il_30120,55,202,33.173,35.613
525,51,137,0.0663594880235893,6,35.6333831648315,33.2348475149007,35.6133,33.1716000000001,51,il_30120,137,324,33.1716,35.6133
526,52,168,0.00674097728022689,1,35.6348502995941,33.2344393148377,35.6350000000001,33.2277,52,il_30122,168,498,33.2277,35.635
527,52,169,0.00674097728022689,1,35.6348502995941,33.2344393148377,35.6350000000001,33.2277,52,il_30122,169,499,33.2277,35.635
528,52,150,0.00697678765060998,2,35.6063375303614,33.2329174089261,35.6000000000001,33.2300000000001,52,il_30122,150,348,33.23,35.6
529,52,154,0.00697678765060998,2,35.6063375303614,33.2329174089261,35.6000000000001,33.2300000000001,52,il_30122,154,352,33.23,35.6
530,52,72,0.0219174613397702,3,35.5801188823111,33.260441793445,35.5700000000001,33.241,52,il_30122,72,241,33.241,35.57
531,52,149,0.0226344951249611,4,35.5801188823111,33.260441793445,35.5696,33.2404000000001,52,il_30122,149,346,33.2404,35.5696
532,52,55,0.0504463762420429,5,35.6173270171653,33.2232604595921,35.6130000000001,33.1730000000001,52,il_30122,55,202,33.173,35.613
533,52,137,0.0518171781604462,6,35.6173270171653,33.2232604595921,35.6133,33.1716000000001,52,il_30122,137,324,33.1716,35.6133
534,54,168,0.0199312043054975,1,35.65475954406,33.2303102343973,35.6350000000001,33.2277,54,il_30125,168,498,33.2277,35.635
535,54,169,0.0199312043054975,1,35.65475954406,33.2303102343973,35.6350000000001,33.2277,54,il_30125,169,499,33.2277,35.635
536,54,150,0.0547604228529707,2,35.65475954406,33.2303102343973,35.6000000000001,33.2300000000001,54,il_30125,150,348,33.23,35.6
537,54,154,0.0547604228529707,2,35.65475954406,33.2303102343973,35.6000000000001,33.2300000000001,54,il_30125,154,352,33.23,35.6
538,54,55,0.0691282070598346,3,35.6559877462012,33.2271365189855,35.6130000000001,33.1730000000001,54,il_30125,55,202,33.173,35.613
539,54,137,0.0700467602159174,4,35.6559877462012,33.2271365189855,35.6133,33.1716000000001,54,il_30125,137,324,33.1716,35.6133
540,54,4,0.0722970437132195,5,35.7535543321929,33.1990288965308,35.7830000000001,33.133,54,il_30125,4,10,33.133,35.783
541,54,118,0.0851486622340865,6,35.7634190397002,33.2033831708974,35.8045000000001,33.1288000000001,54,il_30125,118,303,33.1288,35.8045
542,54,72,0.085430974464181,7,35.65475954406,33.2303102343973,35.5700000000001,33.241,54,il_30125,72,241,33.241,35.57
543,54,149,0.0857551824348082,8,35.65475954406,33.2303102343973,35.5696,33.2404000000001,54,il_30125,149,346,33.2404,35.5696
544,55,168,0.00878054211884916,1,35.6437727508013,33.2280698151965,35.6350000000001,33.2277,55,il_30128,168,498,33.2277,35.635
545,55,169,0.00878054211884916,1,35.6437727508013,33.2280698151965,35.6350000000001,33.2277,55,il_30128,169,499,33.2277,35.635
546,55,150,0.0433531272305553,2,35.6418604322896,33.2187217976076,35.6000000000001,33.2300000000001,55,il_30128,150,348,33.23,35.6
547,55,154,0.0433531272305553,2,35.6418604322896,33.2187217976076,35.6000000000001,33.2300000000001,55,il_30128,154,352,33.23,35.6
548,55,55,0.0528095407983587,3,35.6425423603904,33.2167732400207,35.6130000000001,33.1730000000001,55,il_30128,55,202,33.173,35.613
549,55,137,0.0538120549241262,4,35.6425423603904,33.2167732400207,35.6133,33.1716000000001,55,il_30128,137,324,33.1716,35.6133
550,55,4,0.0722970437132195,5,35.7535543321929,33.1990288965308,35.7830000000001,33.133,55,il_30128,4,10,33.133,35.783
551,55,72,0.0736960031144898,6,35.6434705158274,33.2352394289247,35.5700000000001,33.241,55,il_30128,72,241,33.241,35.57
552,55,149,0.0740505543694619,7,35.6434705158274,33.2352394289247,35.5696,33.2404000000001,55,il_30128,149,346,33.2404,35.5696
553,55,118,0.0851486622340865,8,35.7634190397002,33.2033831708974,35.8045000000001,33.1288000000001,55,il_30128,118,303,33.1288,35.8045
554,56,168,0.0210726338358508,1,35.6471296029923,33.2449316171043,35.6350000000001,33.2277,56,il_30131,168,498,33.2277,35.635
555,56,169,0.0210726338358508,1,35.6471296029923,33.2449316171043,35.6350000000001,33.2277,56,il_30131,169,499,33.2277,35.635
556,56,150,0.0467267801983325,2,35.6387967248749,33.2560423909557,35.6000000000001,33.2300000000001,56,il_30131,150,348,33.23,35.6
557,56,154,0.0467267801983325,2,35.6387967248749,33.2560423909557,35.6000000000001,33.2300000000001,56,il_30131,154,352,33.23,35.6
558,56,72,0.0695276256198503,3,35.6357470735172,33.2636144433552,35.5700000000001,33.241,56,il_30131,72,241,33.241,35.57
559,56,149,0.0701023945038542,4,35.6357470735172,33.2636144433552,35.5696,33.2404000000001,56,il_30131,149,346,33.2404,35.5696
560,56,55,0.0792456522178745,5,35.6496297586356,33.2432718590742,35.6130000000001,33.1730000000001,56,il_30131,55,202,33.173,35.613
561,56,137,0.0803536355472636,6,35.6496297586356,33.2432718590742,35.6133,33.1716000000001,56,il_30131,137,324,33.1716,35.6133
562,57,72,0,1,35.5700000000001,33.241,35.5700000000001,33.241,57,il_30136,72,241,33.241,35.57
563,57,150,0,1,35.6000000000001,33.2300000000001,35.6000000000001,33.2300000000001,57,il_30136,150,348,33.23,35.6
564,57,154,0,1,35.6000000000001,33.2300000000001,35.6000000000001,33.2300000000001,57,il_30136,154,352,33.23,35.6
565,57,168,0,1,35.6350000000001,33.2277,35.6350000000001,33.2277,57,il_30136,168,498,33.2277,35.635
566,57,169,0,1,35.6350000000001,33.2277,35.6350000000001,33.2277,57,il_30136,169,499,33.2277,35.635
567,57,149,0.000129816450595443,2,35.5695838933016,33.2405288133733,35.5696,33.2404000000001,57,il_30136,149,346,33.2404,35.5696
568,57,55,0.00777566068079925,3,35.6137717467122,33.1807372673494,35.6130000000001,33.1730000000001,57,il_30136,55,202,33.173,35.613
569,57,137,0.00913897252149918,4,35.6142070575846,33.1806938476614,35.6133,33.1716000000001,57,il_30136,137,324,33.1716,35.6133
570,57,4,0.0722970437132195,5,35.7535543321929,33.1990288965308,35.7830000000001,33.133,57,il_30136,4,10,33.133,35.783
571,57,118,0.0851486622340865,6,35.7634190397002,33.2033831708974,35.8045000000001,33.1288000000001,57,il_30136,118,303,33.1288,35.8045
572,58,43,0.00389679357681696,1,34.7940274532962,30.8743606635776,34.7960000000001,30.871,58,il_23105,43,98,30.871,34.796
573,58,82,0.00427281739565661,2,34.7940274532962,30.8743606635776,34.7950000000001,30.8702000000001,58,il_23105,82,251,30.8702,34.795
574,58,163,0.0189932737434209,3,34.7015784503082,30.9610724290488,34.7,30.9800000000001,58,il_23105,163,381,30.98,34.7
575,58,167,0.0228893329431637,4,34.7015784503082,30.9610724290488,34.7078000000001,30.9831,58,il_23105,167,480,30.9831,34.7078
576,58,89,0.0379798101204024,5,34.7380505242313,30.8205352617438,34.77,30.8000000000001,58,il_23105,89,271,30.8,34.77
577,58,143,0.0466587843554439,6,34.7380505242313,30.8205352617438,34.7712000000001,30.7877,58,il_23105,143,335,30.7877,34.7712
578,59,43,0.0603293123044742,1,34.8367210690309,30.9155131492946,34.7960000000001,30.871,59,il_23103,43,98,30.871,34.796
579,59,82,0.0615948788460452,2,34.8367210690309,30.9155131492946,34.7950000000001,30.8702000000001,59,il_23103,82,251,30.8702,34.795
580,60,110,0.0719310350494888,1,35.3106918225951,30.774226968392,35.2389000000001,30.7787000000001,60,il_59185,110,295,30.7787,35.2389
581,62,84,0,1,35.3940000000001,32.5450000000001,35.3940000000001,32.5450000000001,62,il_38175,84,257,32.545,35.394
582,62,162,0,1,35.3945000000001,32.5462000000001,35.3945000000001,32.5462000000001,62,il_38175,162,380,32.5462,35.3945
583,62,166,0,1,35.3945000000001,32.5462000000001,35.3945000000001,32.5462000000001,62,il_38175,166,443,32.5462,35.3945
584,62,64,0.0123730265420835,2,35.4159135788154,32.4933392527959,35.4150000000001,32.4810000000001,62,il_38175,64,224,32.481,35.415
585,62,140,0.0123730265420835,2,35.4159135788154,32.4933392527959,35.4150000000001,32.4810000000001,62,il_38175,140,328,32.481,35.415
586,62,7,0.0150366247894267,3,35.2899505518762,32.5878739715695,35.2780000000001,32.597,62,il_38175,7,16,32.597,35.278
587,62,121,0.0153736541630435,4,35.2899505518762,32.5878739715695,35.2769000000001,32.5960000000001,62,il_38175,121,306,32.596,35.2769
588,62,57,0.0173037053596485,5,35.4795624123213,32.4845034533123,35.489,32.47,62,il_38175,57,206,32.47,35.489
589,62,122,0.018954781463056,6,35.4784619014096,32.4837873363988,35.4888,32.4679,62,il_38175,122,307,32.4679,35.4888
590,62,158,0.0537425597603452,7,35.4922640566509,32.4907316374969,35.5100000000001,32.4400000000001,62,il_38175,158,366,32.44,35.51
591,62,159,0.0548850538544441,8,35.4922640566509,32.4907316374969,35.5106000000001,32.4390000000001,62,il_38175,159,367,32.439,35.5106
592,62,6,0.0618708435232642,9,35.4067031003088,32.638493335934,35.4,32.7,62,il_38175,6,13,32.7,35.4
593,62,120,0.0668069542272687,10,35.4067031003088,32.638493335934,35.4069000000001,32.7053000000001,62,il_38175,120,305,32.7053,35.4069
594,63,148,0.0415973301693092,1,35.131473597234,32.9975916817062,35.0923000000001,32.9836,63,il_4110,148,345,32.9836,35.0923
595,63,70,0.04206613984046,2,35.2239634612855,33.0237649737598,35.2173000000001,33.0653,63,il_4110,70,239,33.0653,35.2173
596,63,35,0.0428052243842359,3,35.2239634612855,33.0237649737598,35.217,33.066,63,il_4110,35,73,33.066,35.217
597,63,146,0.0450502667336956,4,35.131473597234,32.9975916817062,35.09,32.9800000000001,63,il_4110,146,343,32.98,35.09
598,63,87,0.0640848937365011,5,35.278289561306,32.9964443554786,35.328,32.9560000000001,63,il_4110,87,269,32.956,35.328
599,63,113,0.06462939129676,6,35.278289561306,32.9964443554786,35.3287,32.9560000000001,63,il_4110,113,298,32.956,35.3287
600,63,134,0.0756110806212482,7,35.1405946568178,33.0124230616097,35.1079,33.0806000000001,63,il_4110,134,320,33.0806,35.1079
601,63,45,0.0763635871714987,8,35.1405946568178,33.0124230616097,35.107,33.0810000000001,63,il_4110,45,106,33.081,35.107
602,64,60,0.0172673972987974,1,35.3766287158411,31.5990489796449,35.383,31.583,64,il_48125,60,210,31.583,35.383
603,64,104,0.0176998872112005,2,35.3787968918957,31.6003215559631,35.3916,31.5881000000001,64,il_48125,104,289,31.5881,35.3916
604,64,79,0.0281230818856043,3,35.2305908968866,31.7539193012218,35.2217000000001,31.7806000000001,64,il_48125,79,248,31.7806,35.2217
605,64,11,0.0284106979082903,4,35.2305908968866,31.7539193012218,35.222,31.7810000000001,64,il_48125,11,23,31.781,35.222
606,64,80,0.0332895474418492,5,35.2221233542987,31.7482190385636,35.1973,31.7704000000001,64,il_48125,80,249,31.7704,35.1973
607,64,10,0.0339139371820211,6,35.2221233542987,31.7482190385636,35.1970000000001,31.7710000000001,64,il_48125,10,22,31.771,35.197
608,64,63,0.0612243912384186,7,35.2460896806671,31.7375403594688,35.2960000000001,31.773,64,il_48125,63,218,31.773,35.296
609,64,95,0.0617782984637277,8,35.2381955474938,31.7524678718881,35.2961,31.7740000000001,64,il_48125,95,280,31.774,35.2961
610,64,38,0.0752730836003878,9,35.1923300619655,31.6965759361937,35.124,31.6650000000001,64,il_48125,38,77,31.665,35.124
611,64,101,0.0761606218783407,10,35.1923300619655,31.6965759361937,35.1233,31.6644000000001,64,il_48125,101,286,31.6644,35.1233
612,65,101,0.00643987179572862,1,35.1271581713237,31.6592437937607,35.1233,31.6644000000001,65,il_48130,101,286,31.6644,35.1233
